PROLIFIC_PID,id,PID,date,timer_total,commitment,attention_01,attention_02,manip_check_01,manip_check_02,donation_decision,party,party_open,party_strength,party_closer,party_identity_strength_raw,party_identity_strength,party_preference,party_intensity,valence_democrats,valence_republicans,arousal_democrats,arousal_republicans,affpol_raw,affpol_weighted,bipartisan_support,social_polarization,ideology,democratic_support_raw,democratic_support,vote_election,vote_importance_raw,vote_importance,political_engagement_raw,political_engagement,health_general_raw,health_general,health_politics_raw,health_politics,stress_general_raw,stress_general,stress_politics_raw,stress_politics,depression_raw,depression,age,gender,gender_open,rururb01,rururb02,rururb02_open,rururb03,education,ethnicity01,ethnicity02,ethicity_open,income,bipartisanship_01,bipartisanship_02,friends_democrats,friends_republicans,dem_01,dem_02,dem_03,dem_04,dem_05,dem_06,dem_07,dem_01_r,dem_02_r,dem_03_r,dem_05_r,dem_06_r,dem_07_r,political_interest,political_discussion,political_follow,political_discussion_r,political_follow_r,health_politics_01,health_politics_02,health_politics_03,health_politics_04,health_politics_05,health_politics_06,health_politics_07,health_politics_08,health_politics_09,health_politics_10,PSS_01,PSS_02,PSS_03,PSS_04,PSS_05,PSS_06,PSS_07,PSS_08,PSS_09,PSS_10,PSS_04_r,PSS_05_r,PSS_07_r,PSS_08_r,depression_01,depression_02,depression_03,depression_04,depression_05,depression_06,depression_07,depression_08,max_boxes,easy50,easy65,hard80,hard95,work_total,work_voteall,work_voteurban,work_voterural,work_ingroup,work_outgroup,work_difference
126,R_5eqVFlAxg6aIzBf,P158,24/10/2025 15:04,1204,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Strong,NA,4,0.53465724666085,Republican,2,7,94,84,95,1.12386278833545,1.65507661338881,-2.03694817950386,-0.737693479381178,65,30,0.303079302869964,Yes,7,0.482476139550158,13,1.4515359865163,4,0.148858679035552,37,0.403422468338082,3,-1.32613754520688,1,-0.639819685975378,0,-0.819028378488194,70,Woman,,Small town,Rural,,5,High school,White,NA,,"$60,000 to $69,999",24,24,95,95,1,1,1,5,4,2,2,5,5,5,2,4,4,5,1,1,4,4,2,1,3,1,2,2,4,3,1,4,1,0,1,4,4,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,10,12,14,21,8,5,8,8,5,3
127,R_6eH7TeLKO6FgZAl,P225,24/10/2025 15:06,1376,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Strong,NA,4,0.53465724666085,Republican,2,40,100,58,81,0.226423328733719,0.438235452510964,-0.238310533976666,-0.637493601179549,88,19,-1.58569247433107,Yes,6,-0.58254526479019,10,0.101199699372104,4,0.148858679035552,24,-0.975976156853208,22,1.10618859051109,2,0.259549495254163,9,0.982968431278284,58,Woman,,City,Suburb,,3,4-year college degree,Black or African-American,NA,,"$150,000 or more",71,68,55,73,4,3,3,4,4,4,3,2,3,3,2,2,3,4,2,2,3,3,3,4,4,4,3,4,4,3,4,3,3,3,2,2,3,3,2,3,3,2,2,1,2,1,1,2,1,2,1,1,0,1,24,12,16,19,23,21,8,8,5,5,8,-3
128,R_3CxHnrVfpgqlMpb,P79,24/10/2025 15:06,1253,"Yes, I will",passed,passed,Republican,Neither Democrats nor Republicans,Keep,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,95,0,100,100,1.38977077636559,2.13069630050872,-0.337136778236402,1.3927909679368,10,35,1.16161192887043,Yes,7,0.482476139550158,12,1.00142389080157,4,0.148858679035552,21,-1.29429891651274,22,1.10618859051109,3,1.1589186764837,0,-0.819028378488194,53,Woman,,Suburb,Suburb,,3,Postgraduate degree,Black or African-American,NA,,"$100,000 to $149,999",100,34,85,2,1,1,1,5,1,1,1,5,5,5,5,5,5,4,1,1,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,13,7,8,10,12,26,9,9,8,9,8,1
129,R_3CIm9BjPPT84BZO,P78,24/10/2025 15:06,1257,"Yes, I will",passed,passed,Republican,Neither Democrats nor Republicans,Donate,Republican,,Not very strong,NA,3,-0.32368438716765,Republican,1,64,80,0,0,-1.23607060543206,-1.34052307173073,0.967369645992113,-0.737693479381178,100,23,-0.898866373530692,Yes,7,0.482476139550158,5,-2.14936077920155,2,-2.38599196968413,50,1.78282109352937,5,-1.07010321513131,0,-1.53918886720492,2,-0.418584642984532,60,Woman,,Small town,Small-town,,3,"College, but not degree",White,NA,,"$50,000 to $59,999",100,100,100,100,5,5,5,5,1,1,1,1,1,1,5,5,5,2,4,3,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,3,3,0,2,3,0,0,1,1,2,1,0,0,0,2,0,0,0,0,17,9,11,14,16,19,7,6,6,6,6,0
13,R_50OxWs5Y4BOw162,P118,24/10/2025 14:24,999,"Yes, I will",passed,passed,Other,Neither Democrats nor Republicans,Keep,Republican,,Strong,NA,4,0.53465724666085,Republican,2,0,95,100,80,1.38977077636559,1.93107554926652,0.967369645992113,1.76730347565955,100,30,0.303079302869964,Yes,7,0.482476139550158,7,-1.24913658777209,4,0.148858679035552,31,-0.233223050980975,8,-0.686051720017944,2,0.259549495254163,0,-0.819028378488194,57,Woman,,Small town,Small-town,,3,"College, but not degree",White,NA,,"$50,000 to $59,999",100,100,10,100,1,5,1,5,1,2,1,5,1,5,5,4,5,2,3,2,2,3,4,3,3,4,3,3,2,2,3,2,0,0,0,2,2,0,2,2,0,0,2,2,2,2,0,0,0,0,0,0,0,0,16,8,10,13,15,10,3,3,4,4,3,1
130,R_5sM5B3lU4gwdgfn,P178,24/10/2025 15:07,2818,"Yes, I will",passed,passed,Republican,Republicans,Donate,Republican,,Strong,NA,5,1.39299888048935,Republican,2,20,100,20,100,0.891193298809073,0.344660319173843,-1.00915523920261,-0.544406677294702,100,31,0.474785828070057,Yes,7,0.482476139550158,10,0.101199699372104,5,1.41628400339539,39,0.615637641444435,9,-0.558034554980156,3,1.1589186764837,1,-0.618806510736363,33,Woman,,City,City,,4,4-year college degree,White,NA,,"$50,000 to $59,999",80,20,75,100,1,1,5,5,1,1,1,5,5,1,5,5,5,4,2,2,3,3,1,1,1,1,1,4,4,1,5,2,2,1,1,3,4,1,4,3,2,0,1,0,0,1,0,0,0,1,0,0,0,0,20,10,13,16,19,15,6,6,3,3,6,-3
131,R_5PpfpdOfDHe70j1,P148,24/10/2025 15:07,1240,"Yes, I will",passed,failed,Republican,Both Democrats and Republicans,Keep,Republican,,Strong,NA,5,1.39299888048935,Republican,2,100,100,51,51,-1.76788658149234,-1.39968707603147,-0.969624741498712,-0.737693479381178,100,11,-2.95934467593182,Yes,7,0.482476139550158,9,-0.348912396342627,5,1.41628400339539,10,-2.46148236859768,25,1.49024008562445,2,0.259549495254163,0,-0.819028378488194,49,Woman,,City,City,,5,Postgraduate degree,White,NA,,"$90,000 to $99,999",51,51,100,100,5,5,5,5,5,5,5,1,1,1,1,1,1,5,3,3,2,2,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,26,13,17,21,25,26,9,9,8,8,9,-1
132,R_3PgQogyz2Vad3BG,P90,24/10/2025 15:07,1391,"Yes, I will",passed,passed,Republican,Democrats,Donate,Democrat,,Not very strong,NA,4,0.53465724666085,Democrat,1,86,43,82,38,-0.338631145830331,-0.241409989419422,-0.653380759867557,-0.544406677294702,20,21,-1.24227942393088,Yes,6,-0.58254526479019,8,-0.799024492057357,3,-1.11856664532429,31,-0.233223050980975,18,0.594119930359935,2,0.259549495254163,5,0.182080960270961,62,Woman,,Suburb,Suburb,,4,High school,White,NA,,"$60,000 to $69,999",81,37,82,57,3,3,4,4,3,3,3,3,3,2,3,3,3,3,3,2,2,3,4,3,4,4,3,3,2,2,2,2,2,2,2,3,2,2,3,2,2,2,1,2,1,2,1,1,1,1,0,0,1,0,33,17,21,26,31,24,7,8,9,8,9,-1
133,R_1ysdERB1nT5dA77,P64,24/10/2025 15:09,1415,"Yes, I will",passed,passed,Democrat,Both Democrats and Republicans,Keep,Democrat,,Not very strong,NA,3,-0.32368438716765,Democrat,1,51,50,51,51,-1.73464808298857,-1.37302221963546,-0.989389990350659,-0.737693479381178,51,33,0.818198878470245,Yes,7,0.482476139550158,8,-0.799024492057357,4,0.148858679035552,50,1.78282109352937,9,-0.558034554980156,2,0.259549495254163,0,-0.819028378488194,46,Woman,,Rural area,Small-town,,3,2-year college degree,White,NA,,"$100,000 to $149,999",51,50,51,51,1,1,3,5,1,1,1,5,5,3,5,5,5,3,3,2,2,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0,3,3,1,1,4,1,1,1,0,0,0,0,0,0,0,0,27,14,18,22,26,11,5,3,3,3,3,0
134,R_7QgW0EW52vyF5RE,P267,24/10/2025 15:11,1336,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Not very strong,NA,2,-1.18202602099615,Republican,1,31,58,19,14,-0.870447121890614,-0.986313278609125,-0.613850262163662,-0.668110230630046,85,29,0.13137277766987,Yes,5,-1.64756666913054,11,0.551311795086835,3,-1.11856664532429,24,-0.975976156853208,11,-0.30200022490458,3,1.1589186764837,9,0.982968431278284,68,Man,,Small town,Small-town,,2,High school,White,American Indian or Alaska Native,,"Less than $10,000",60,60,69,84,1,1,2,3,2,3,1,5,5,4,4,3,5,4,2,1,3,4,4,2,4,2,4,4,5,4,3,4,2,1,2,3,3,0,3,3,1,1,1,1,1,1,1,1,3,2,1,0,1,0,17,9,11,14,16,8,3,0,5,5,0,5
135,R_1XDVIHu5vTJpFex,P36,24/10/2025 15:11,1954,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Strong,NA,5,1.39299888048935,Democrat,2,100,63,100,61,-0.538062136852937,-0.200416913659586,0.315116433877856,-0.734910149431133,84,13,-2.61593162553163,Yes,5,-1.64756666913054,9,-0.348912396342627,4,0.148858679035552,19,-1.50651408961909,18,0.594119930359935,3,1.1589186764837,18,2.78496524104476,35,Man,,Rural area,City,,5,Postgraduate degree,White,NA,,"$50,000 to $59,999",82,85,86,83,4,5,4,4,5,4,5,2,1,2,1,2,1,5,3,3,2,2,4,4,3,5,4,4,3,5,4,5,3,3,2,4,2,2,4,4,3,3,0,2,0,0,2,3,2,3,2,1,2,3,32,16,21,26,30,11,5,2,4,2,4,-2
136,R_1amklFxldfIxns4,P39,24/10/2025 15:11,1763,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Not very strong,NA,2,-1.18202602099615,Republican,1,60,70,40,50,-1.43550159645466,-1.15037938421117,0.967369645992113,-0.737693479381178,55,29,0.13137277766987,Yes,7,0.482476139550158,11,0.551311795086835,4,0.148858679035552,36,0.297314881784906,1,-1.58217187528246,1,-0.639819685975378,2,-0.418584642984532,55,Man,,Suburb,Suburb,,2,4-year college degree,White,NA,,"$150,000 or more",100,100,100,100,2,1,2,4,2,2,2,4,5,4,4,4,4,4,2,1,3,4,2,2,4,3,2,2,2,2,3,2,0,0,1,4,4,0,4,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22,11,14,18,21,18,7,5,6,6,5,1
137,R_5Dnwg7SM249nZ70,P137,24/10/2025 15:12,3522,"Yes, I will",passed,passed,Republican,Neither Democrats nor Republicans,Donate,Republican,,Strong,NA,5,1.39299888048935,Republican,2,0,95,100,100,1.38977077636559,2.13069630050872,-0.396432524792243,-0.242879266039799,100,32,0.646492353270151,Yes,7,0.482476139550158,13,1.4515359865163,3,-1.11856664532429,39,0.615637641444435,6,-0.94208605009352,2,0.259549495254163,0,-0.819028378488194,58,Woman,,Rural area,Rural,,5,2-year college degree,White,NA,,"$100,000 to $149,999",80,51,60,100,1,1,2,5,2,2,1,5,5,4,4,4,5,5,1,1,4,4,2,1,1,5,1,1,1,4,3,2,0,0,0,0,3,0,4,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,12,6,8,10,11,23,8,6,9,9,6,3
138,R_7bK1jed3W8LT8Oi,P277,24/10/2025 15:12,1932,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Strong,NA,5,1.39299888048935,Democrat,2,100,0,100,0,1.55596326888443,-0.879315967489072,0.967369645992113,2.35489535400244,15,27,-0.212040272730317,Yes,7,0.482476139550158,10,0.101199699372104,4,0.148858679035552,35,0.19120729523173,5,-1.07010321513131,1,-0.639819685975378,0,-0.819028378488194,60,Woman,,Suburb,Suburb,,4,4-year college degree,Black or African-American,NA,,"$100,000 to $149,999",100,100,100,0,4,2,4,4,1,1,1,2,4,2,5,5,5,4,3,1,2,4,2,1,2,3,3,2,4,2,4,2,0,0,1,4,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,17,9,11,14,16,15,4,7,4,7,4,3
139,R_5rMLbH2r7pmud9w,P177,24/10/2025 15:12,2226,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,3,-0.32368438716765,Republican,1,69,92,71,92,-1.00340111590568,-0.633479994519243,0.829012904028483,-0.722539794097598,97,24,-0.727159848330598,Yes,7,0.482476139550158,8,-0.799024492057357,4,0.148858679035552,45,1.25228316076349,16,0.338085600284359,2,0.259549495254163,5,0.182080960270961,78,Woman,,Rural area,Rural,,4,High school,White,NA,,"$20,000 to $29,999",100,93,83,90,2,4,4,5,4,2,1,4,2,2,2,4,5,3,3,2,2,3,2,2,1,2,1,1,1,2,2,1,2,1,3,2,3,2,4,2,2,1,2,1,0,2,0,1,0,1,0,1,2,0,13,7,8,10,12,21,8,7,6,6,7,-1
14,R_6JJ558MnDCC0IoN,P197,24/10/2025 14:24,1209,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Not very strong,NA,2,-1.18202602099615,Democrat,1,40,15,25,40,-0.93692411889815,-0.878211725379245,-0.613850262163662,-0.737693479381178,35,35,1.16161192887043,No,2,-4.84263088215158,6,-1.69924868348682,2,-2.38599196968413,47,1.46449833386984,12,-0.173983059866792,1,-0.639819685975378,2,-0.418584642984532,31,Man,,Suburb,Suburb,,1,4-year college degree,White,NA,,"$30,000 to $39,999",60,60,100,100,1,1,1,5,1,1,1,5,5,5,5,5,5,2,3,3,2,2,1,1,1,1,1,4,1,1,1,1,2,1,2,4,2,0,3,3,2,1,0,2,1,1,0,0,2,0,0,0,0,0,33,17,21,26,31,17,5,6,6,6,6,0
140,R_7dcyO2QguDMEr2l,P280,24/10/2025 15:13,2135,"Yes, I will",passed,passed,Independent,Both Democrats and Republicans,Keep,Republican,,Strong,NA,4,0.53465724666085,Republican,2,74,88,33,38,-1.30254760243959,-1.0876609617412,-0.337136778236402,-0.734910149431133,11,30,0.303079302869964,Yes,5,-1.64756666913054,10,0.101199699372104,4,0.148858679035552,41,0.827852814550787,13,-0.0459658948290045,2,0.259549495254163,3,-0.218362775232701,52,Man,,Suburb,Suburb,,3,Postgraduate degree,White,NA,,"$60,000 to $69,999",59,75,87,90,2,2,2,4,2,1,1,4,4,4,4,5,5,4,2,2,3,3,2,2,2,2,1,2,2,2,2,2,1,1,2,3,2,1,3,3,2,1,1,2,1,1,0,1,1,0,1,0,0,0,12,6,8,10,11,23,7,8,8,8,8,0
141,R_1ib9eNMtDgtgTzs,P46,24/10/2025 15:13,2120,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Strong,NA,5,1.39299888048935,Republican,2,25,100,7,98,0.725000806290234,-0.332637640293988,0.176759691914225,0.910347109928952,100,19,-1.58569247433107,Yes,7,0.482476139550158,10,0.101199699372104,5,1.41628400339539,38,0.509530054891259,17,0.466102765322147,1,-0.639819685975378,0,-0.819028378488194,58,Man,,City,City,,5,4-year college degree,White,NA,,"$70,000 to $79,999",71,89,27,100,5,3,4,5,4,1,5,1,3,2,2,5,1,5,4,1,1,4,2,2,2,2,3,1,2,2,3,3,1,1,1,1,1,2,1,4,1,2,3,3,3,0,0,0,0,0,0,0,0,0,12,6,8,10,11,24,8,8,8,8,8,0
142,R_53eI4AGr0k1ZJhF,P123,24/10/2025 15:13,1704,"Yes, I will",passed,passed,Republican,Republicans,Keep,Republican,,Not very strong,NA,4,0.53465724666085,Republican,1,0,100,50,51,1.55596326888443,1.25382288734744,0.967369645992113,2.35489535400244,100,11,-2.95934467593182,Yes,7,0.482476139550158,10,0.101199699372104,5,1.41628400339539,40,0.721745227997611,19,0.722137095397723,2,0.259549495254163,13,1.78385590228561,25,Woman,,Suburb,Suburb,,4,4-year college degree,White,NA,,"$90,000 to $99,999",100,100,0,100,5,5,5,5,5,5,5,1,1,1,1,1,1,4,1,3,4,2,1,1,1,1,1,3,3,3,3,3,2,3,2,3,3,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,0,21,11,14,17,20,11,2,5,4,4,5,-1
143,R_6PiNopVkx7DmaKG,P207,24/10/2025 15:13,1439,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Strong,NA,5,1.39299888048935,Democrat,2,100,30,100,0,0.558808313771396,-1.03542730005179,0.967369645992113,-0.459360484376652,0,35,1.16161192887043,Yes,7,0.482476139550158,9,-0.348912396342627,4,0.148858679035552,41,0.827852814550787,7,-0.814068885055732,1,-0.639819685975378,0,-0.819028378488194,71,Woman,,Small town,Small-town,,5,4-year college degree,Black or African-American,NA,,"$40,000 to $49,999",100,100,100,70,1,1,1,5,1,1,1,5,5,5,5,5,5,4,3,2,2,3,4,1,4,1,4,1,1,1,1,1,1,1,1,3,3,0,4,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,12,6,8,10,11,26,9,8,9,8,9,-1
144,R_6Ij69KYyYBWVncl,P196,24/10/2025 15:14,1452,"Yes, I will",passed,passed,Republican,Democrats,Keep,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,90,10,0,100,0.891193298809073,-0.983390189197552,0.769717157472641,0.777675048976794,0,35,1.16161192887043,Yes,7,0.482476139550158,12,1.00142389080157,3,-1.11856664532429,31,-0.233223050980975,18,0.594119930359935,3,1.1589186764837,13,1.78385590228561,62,Man,,Suburb,Small-town,,2,4-year college degree,White,NA,,"$70,000 to $79,999",100,90,100,30,1,1,1,5,1,1,1,5,5,5,5,5,5,4,1,1,4,4,4,4,2,1,1,4,4,4,4,1,2,2,4,3,2,1,3,2,2,1,1,2,1,2,2,3,3,2,0,0,2,1,17,9,11,14,16,18,6,6,6,6,6,0
145,R_1ciKfbBVPsSEIgx,P40,24/10/2025 15:14,1263,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Strong,NA,3,-0.32368438716765,Democrat,2,81,26,51,69,0.0602308362148808,0.171348577380461,0.967369645992113,-0.26731071782353,9,27,-0.212040272730317,No,5,-1.64756666913054,9,-0.348912396342627,3,-1.11856664532429,33,-0.0210078778746225,21,0.978171425473299,2,0.259549495254163,14,1.98407777003744,26,Woman,,City,Suburb,,2,"College, but not degree",White,NA,,"$10,000 to $19,999",100,100,81,42,2,2,2,4,3,2,2,4,4,4,3,4,4,3,2,2,3,3,4,3,2,2,2,2,4,2,2,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,3,1,1,1,25,13,16,20,24,23,9,9,5,9,5,4
146,R_6QzzKK03WC53EHJ,P208,24/10/2025 15:15,1220,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Strong,NA,5,1.39299888048935,Republican,2,0,100,100,100,1.55596326888443,2.31650595190557,-0.969624741498712,1.49670195273849,100,33,0.818198878470245,No,6,-0.58254526479019,11,0.551311795086835,1,-3.65341729404398,17,-1.71872926272544,24,1.36222292058666,2,0.259549495254163,15,2.18429963778927,64,Man,,City,City,,3,High school,White,NA,,"$10,000 to $19,999",2,100,15,100,1,3,1,5,1,1,1,5,3,5,5,5,5,4,2,1,3,4,4,5,5,5,4,5,2,4,4,5,4,3,3,2,1,2,2,3,2,2,2,3,2,1,1,1,3,3,3,2,1,1,27,14,18,22,26,0,0,0,0,0,0,0
147,R_5stu00P4XwOXuFz,P179,24/10/2025 15:16,1311,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,4,0.53465724666085,Republican,1,61,90,35,87,-0.803970124883079,-0.633151498199946,-0.435963022496138,-0.626051022496029,100,28,-0.0403337475302235,Yes,7,0.482476139550158,10,0.101199699372104,4,0.148858679035552,29,-0.445438224087327,12,-0.173983059866792,2,0.259549495254163,5,0.182080960270961,42,Man,,Suburb,Suburb,,3,Postgraduate degree,Black or African-American,NA,,"$150,000 or more",82,47,74,93,1,2,2,5,4,2,2,5,4,4,2,4,4,4,2,2,3,3,5,3,4,5,4,1,2,2,3,2,1,1,2,4,4,3,3,3,2,1,0,0,1,1,1,0,0,2,0,0,2,0,25,13,16,20,24,17,6,6,5,5,6,-1
148,R_16mP3WrAdqEiEBb,P06,24/10/2025 15:16,1223,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,94,33,82,83,0.259661827237487,0.661430960685809,0.7104214109168,0.267088632585159,20,32,0.646492353270151,Yes,6,-0.58254526479019,9,-0.348912396342627,5,1.41628400339539,30,-0.339330637534151,18,0.594119930359935,2,0.259549495254163,7,0.582524695774622,64,Woman,,City,City,,2,2-year college degree,White,NA,,"$50,000 to $59,999",96,91,100,43,1,1,1,5,2,2,2,5,5,5,4,4,4,3,2,2,3,3,4,3,4,4,2,4,2,3,2,2,2,1,2,2,1,1,2,2,2,1,2,3,2,2,1,1,3,0,0,2,0,0,35,18,23,28,33,21,8,7,6,7,6,1
149,R_52PXfk498TJNwMY,P121,24/10/2025 15:16,1734,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Not very strong,NA,3,-0.32368438716765,Democrat,1,73,1,53,100,0.625285310778931,0.83376577753301,0.176759691914225,1.34176325218597,40,35,1.16161192887043,Yes,7,0.482476139550158,10,0.101199699372104,4,0.148858679035552,18,-1.61262167617227,29,2.0023087457756,4,2.05828785771324,4,-0.0181409074808704,62,Woman,,Small town,Suburb,,1,"College, but not degree",White,NA,,"$150,000 or more",100,60,100,18,1,1,1,5,1,1,1,5,5,5,5,5,5,3,2,1,3,4,5,4,5,5,5,5,1,3,4,5,3,2,4,2,1,3,1,2,4,3,2,3,3,2,0,1,1,2,0,0,0,0,18,9,12,14,17,12,6,5,1,5,1,4
15,R_3uUoXsucdXnrpSa,P114,24/10/2025 14:24,962,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Not very strong,NA,1,-2.04036765482465,Republican,1,50,50,50,50,-1.76788658149234,-1.39968707603147,0.967369645992113,-0.737693479381178,50,35,1.16161192887043,Yes,7,0.482476139550158,9,-0.348912396342627,4,0.148858679035552,50,1.78282109352937,0,-1.71018904032025,0,-1.53918886720492,0,-0.819028378488194,40,Woman,,Suburb,Suburb,,1,"College, but not degree",White,NA,,"$70,000 to $79,999",100,100,100,100,1,1,1,5,1,1,1,5,5,5,5,5,5,4,3,2,2,3,1,1,1,1,1,1,1,1,1,1,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,19,24,30,35,18,7,4,7,7,4,3
150,R_1B8YQPWUNtgwzyF,P08,24/10/2025 15:17,1670,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Not very strong,NA,2,-1.18202602099615,Democrat,1,55,0,55,100,0.0602308362148808,0.326628300303694,-1.00915523920261,2.35489535400244,45,33,0.818198878470245,Yes,7,0.482476139550158,13,1.4515359865163,3,-1.11856664532429,13,-2.14315960893815,31,2.25834307585118,4,2.05828785771324,17,2.58474337329293,45,Woman,,City,City,,2,4-year college degree,White,NA,,"$70,000 to $79,999",50,50,100,0,1,1,1,3,1,1,1,5,5,5,5,5,5,5,1,1,4,4,5,5,5,4,5,4,5,5,5,4,4,2,4,1,0,2,0,2,4,2,3,4,4,2,3,3,3,3,0,3,2,0,16,8,10,13,15,27,9,9,9,9,9,0
151,R_514UNVMJGkM5Ska,P120,24/10/2025 15:17,1002,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,2,-1.18202602099615,Republican,1,27,33,34,33,-1.56845559046974,-1.26938457224176,0.591829917805116,-0.737693479381178,67,24,-0.727159848330598,Yes,5,-1.64756666913054,8,-0.799024492057357,4,0.148858679035552,39,0.615637641444435,6,-0.94208605009352,0,-1.53918886720492,0,-0.819028378488194,63,Man,,Small town,Small-town,,2,"College, but not degree",White,NA,,"$100,000 to $149,999",100,81,100,100,2,1,3,2,3,2,3,4,5,3,3,4,3,3,3,2,2,3,3,1,2,4,3,2,1,1,2,2,1,0,0,3,3,0,3,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,21,11,14,17,20,19,7,6,6,6,6,0
152,R_7ikBErwyaYwXvka,P286,24/10/2025 15:18,1629,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,3,-0.32368438716765,Republican,1,25,86,25,80,0.259661827237487,0.0155190659285486,-0.574319764459768,-0.658523205246557,86,33,0.818198878470245,Yes,7,0.482476139550158,8,-0.799024492057357,4,0.148858679035552,41,0.827852814550787,9,-0.558034554980156,0,-1.53918886720492,0,-0.819028378488194,63,Woman,,Suburb,Suburb,,3,Postgraduate degree,White,NA,,"$70,000 to $79,999",71,51,66,82,1,1,2,5,1,1,2,5,5,4,5,5,4,3,3,2,2,3,2,1,2,2,2,2,2,1,3,2,1,1,1,4,3,1,3,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,21,11,14,17,20,26,9,8,9,9,8,1
153,R_1HNDOM1ImIftcRS,P17,24/10/2025 15:18,1239,"Yes, I will",passed,passed,Democrat,Democrats,Keep,Democrat,,Strong,NA,5,1.39299888048935,Democrat,2,100,0,100,100,1.55596326888443,2.31650595190557,0.137229194210331,1.93708660261231,0,35,1.16161192887043,Yes,7,0.482476139550158,12,1.00142389080157,3,-1.11856664532429,27,-0.65765339719368,15,0.210068435246571,2,0.259549495254163,0,-0.819028378488194,69,Man,,Suburb,City,,4,4-year college degree,White,NA,,"$100,000 to $149,999",79,79,100,7,1,1,1,5,1,1,1,5,5,5,5,5,5,5,2,1,3,4,4,4,4,4,4,1,4,4,2,2,1,1,2,1,2,1,2,3,1,1,3,2,2,1,0,0,0,0,0,0,0,0,18,9,12,14,17,0,0,0,0,0,0,0
154,R_3R0r2q6TssLsOfn,P92,24/10/2025 15:18,1159,"Yes, I will",passed,passed,Independent,Both Democrats and Republicans,Keep,Democrat,,Not very strong,NA,3,-0.32368438716765,Democrat,1,81,60,51,51,-1.06987811291322,-0.839725091715208,0.35464693158175,-0.358851347291685,50,24,-0.727159848330598,Yes,6,-0.58254526479019,9,-0.348912396342627,3,-1.11856664532429,27,-0.65765339719368,27,1.74627441570003,2,0.259549495254163,12,1.58363403453378,32,Man,,City,City,,4,Postgraduate degree,White,"Hispanic, Latino, or Spanish origin",,"$90,000 to $99,999",100,69,100,65,2,2,2,4,4,2,4,4,4,4,2,4,2,3,3,1,2,4,4,3,4,5,2,3,2,4,4,2,3,2,4,2,1,2,2,1,3,3,2,3,2,3,2,2,3,2,0,1,2,0,21,11,14,17,20,17,6,5,6,5,6,-1
